EGFR,FGF2,FOXO4,IL6,CDKN2A,SLC25A37,MYC,STEAP1,CP
-3.9109573,-1.7553052,-0.6451209,0.11557549,-1.6413642,-0.715741,-0.74428684,-0.5419476,0.15269475
2.32318,1.4417081,1.7258439,0.28422317,0.69038844,0.08930026,0.8250904,-0.48953152,-0.18994603
2.0358171,1.4094188,1.7064264,0.22623385,1.5038196,0.559525,-0.24662413,-0.21161525,-0.065356426
2.1380754,1.4592485,1.586312,0.2515907,1.283292,0.5450906,0.61235404,-0.32494497,-0.065356426
2.224038,1.5250083,1.3411297,0.3310128,-0.69721663,0.7172387,0.84636986,0.86360914,-0.2334429
2.0289495,1.2963616,1.3702003,0.32895344,1.0666113,0.55402374,0.66013205,0.84076303,-0.0730199
2.1077702,1.356352,0.5597692,0.32574987,1.3377463,0.58579576,0.80638695,0.9992537,-0.06676986
2.725397,1.524076,0.4729629,0.22685306,0.73624367,0.41076884,0.9006829,-0.4145444,-0.050088488
2.615027,1.466337,0.8671105,0.2666898,1.150552,0.3759531,0.73536825,-0.6658464,-0.09553159
2.2663171,1.4138865,0.98709065,0.2688875,1.2105262,0.4810863,0.7099525,-0.6528566,0.16048865
2.3910108,1.3989859,1.6986189,0.30552167,0.4974017,0.609904,0.7624023,-0.5766616,0.16048865
2.1964307,1.354263,0.16049582,0.41678968,1.430749,-0.8238122,0.83402836,0.9889237,0.013455696
2.868851,1.8490016,0.95762223,0.2796992,-0.83951193,0.8349338,0.58017755,-0.512387,-0.404724
-3.6982813,-1.5081682,-2.6496825,-0.9593648,0.48084217,0.65075237,-0.25479573,-0.5994022,0.15101247
2.2378216,1.4961854,0.75463206,0.33929098,-0.52309656,0.69531596,1.0489962,1.0215847,-0.21390435
1.6923698,1.3954353,1.0671558,0.26958108,1.9036053,-0.01891038,-0.61497456,-0.43485796,0.17550811
2.027542,1.3462498,1.443675,0.28946328,1.3094774,0.5496489,0.6386157,-0.3159526,-0.065356426
2.477685,-1.198517,1.4051222,0.45988002,1.3939185,0.5286065,0.42072782,1.0447218,-0.0730199
2.3863113,1.5630666,0.84242755,0.6923243,-0.62356347,0.5489154,0.5970675,1.0667974,-0.21390435
1.6354407,1.2739841,1.3746173,0.3482469,1.3879504,0.54735523,0.66992617,0.8098747,-0.081936486
2.0043478,1.316717,1.3558744,0.3236087,1.2623265,0.5694766,0.39899364,0.8482526,-0.0730199
-2.6307416,-1.1904206,-1.8593676,1.264302,0.23999302,-0.4629345,0.9324999,2.3773232,0.16966285
2.7370486,1.9492024,-2.5454984,-0.052252397,1.159398,0.315818,0.7030103,-0.42249602,-0.1469079
2.1822517,1.3365098,0.5852007,0.35326484,1.2079976,0.60171515,0.8144102,0.99747413,-0.06676986
2.2337162,0.42413744,1.9149466,0.20173688,1.5050153,0.20895475,0.686602,-0.452201,-0.259404
1.997901,1.2905749,1.3604616,0.3236087,1.1465764,0.5481,0.6506418,0.82813007,-0.0730199
2.4452627,1.6073762,0.46484938,0.32844532,-0.73225677,0.77105975,1.1118718,1.040015,-0.22719288
1.8532171,1.2541417,1.5636785,0.3532817,1.4503806,0.55916846,-0.310812,0.7547651,-0.0730199
2.0741553,1.3032039,1.3994074,0.32895344,0.69166815,0.43575922,0.8150557,0.87536997,-0.0730199
-4.3489633,0.326413,-2.451427,0.4346264,-1.1778725,-0.19282398,-0.7037453,1.2073722,-0.1509389
-0.70148146,1.7200047,1.9279728,0.47218105,-0.049679674,0.6373858,0.8420105,1.0286335,0.39813775
-0.584345,-1.0038078,2.125624,0.576071,2.0414853,0.5284675,-0.21906142,1.3695596,0.191115
3.1844168,0.43549195,0.67157143,0.9110186,-1.1910683,-0.008434421,-0.54646975,-0.60151494,0.35672867
-4.934156,-1.6326189,-2.718931,-0.7893395,0.553132,1.0751688,-0.7226915,-0.6948696,0.15101247
2.5590298,1.6841061,1.5890787,0.22937118,-0.7008964,0.45400748,0.88002765,-0.3254403,-0.20377353
2.0439315,1.3383037,0.9401573,0.02017225,1.2128304,0.6755309,0.8107872,0.872734,-0.06676986
2.261926,1.3855718,0.5782116,0.32638597,1.0305758,0.61584437,0.8562976,1.024011,-0.06676986
-5.0339437,-0.3096824,-0.90721947,-0.79489815,-1.9022394,0.041728556,-0.54003876,-0.7261988,-0.22844732
2.5129805,1.9100294,1.9404433,0.8090131,-0.77982765,0.80567473,-0.80038947,-0.29608613,-0.26436055
2.1406865,1.3050846,0.8330822,0.35390094,0.7640763,0.7244641,0.9317491,0.96828204,-0.06676986
2.5090919,0.07015278,1.9101443,0.20278077,1.2516235,0.5978127,0.7374165,-0.4689712,-0.058028392
2.1294837,1.3357311,1.341385,0.32895344,0.6928286,0.76419604,0.3683658,0.92310625,-0.06676986
2.0057926,1.2900723,1.4371731,0.33178723,0.8518881,0.5429471,0.66013205,0.87166935,0.16332017
2.3747628,1.6864014,1.4643102,0.3273087,-0.7275041,0.73331577,0.8622862,-0.25316912,-0.253363
-5.103876,-1.9164351,-0.071765095,-0.111435816,-1.8439394,-0.5660916,-0.97201496,-0.8839975,0.35203075
2.0766857,1.3032039,1.3830403,0.32895344,0.98646164,0.56202334,0.6868179,0.8785115,-0.18970609
2.0563061,1.3288888,0.83095515,0.32574987,1.193836,0.59735507,0.8144102,0.9313225,-0.06676986
-1.218719,0.8002635,2.8174117,0.4335318,-1.0502877,0.77337813,-0.29204768,0.8403148,0.35938698
2.0604162,0.26448599,1.6922929,0.89836216,2.0771747,-0.81174535,-0.12463109,-0.28551823,-0.088162854
2.9169626,0.024295382,1.27215,-0.9521324,-0.8518249,0.8933439,1.1411293,-0.5795506,0.31087548
2.400955,1.5598414,1.63925,0.25693545,0.6394113,0.7122014,0.3734679,-0.35317522,-0.065356426
2.4139426,1.497524,0.4793119,0.2314211,1.5422071,0.60633546,-0.8374581,-0.30522066,-0.19253764
1.8652812,1.2975677,1.6184376,0.3238451,1.47,0.5091096,-0.72421604,0.8125619,-0.06676986
-0.9072623,0.2210916,1.4172112,-0.904705,2.7445621,-0.72925466,-0.0047611073,1.4847275,0.19387272
1.9644516,1.3001262,1.3568509,0.3236087,1.4754534,0.3836793,0.3879182,0.8395974,-0.0730199
2.6080165,0.22585857,1.2584425,0.9917102,0.91196895,0.79789114,0.6288904,0.966188,-0.074709766
-5.239678,-1.6094259,-2.4459984,-0.8371725,-1.3443848,0.3149391,-0.60578936,-0.67239654,-0.43580663
2.1464808,1.3834105,1.5922897,0.27798468,1.0809838,0.6482767,0.6507462,-0.31271958,-0.065356426
2.3742025,1.384918,1.0262573,0.9274411,0.5240302,0.75526106,0.93709564,0.047393955,0.16048865
-0.7462679,0.16483223,2.7552724,1.0832069,2.5996215,0.61239815,-0.14146543,0.035764888,0.19333886
-5.1844153,-1.9057444,-1.452624,-0.6296009,0.10559596,0.5065247,-0.17866673,-0.6531934,-0.36942416
2.0920842,1.3049911,0.9229102,0.35673472,0.8795788,0.6011283,0.7951001,0.97801393,0.16332017
2.5296557,1.6293212,-1.8559415,0.47916976,-0.51663566,0.77672815,0.62878656,1.1914217,-0.37921387
2.0540318,1.3032039,1.3770424,0.32895344,0.7199498,0.68501806,0.7622694,0.85802776,-0.0730199
2.0310152,1.3063296,1.5205472,-0.8170932,0.5043399,0.7521173,0.764953,0.7817622,0.1598214
2.2900963,1.5052499,1.3475487,0.33649158,-0.7040414,0.72182673,0.73730135,0.9075534,-0.40189248
1.9237357,1.3568916,0.7682973,0.9510868,1.4194976,-0.8238122,0.80920506,0.9197318,-0.08163637
2.078535,1.3032039,1.3830403,0.32895344,0.71824497,0.68501806,0.7622694,0.8889341,-0.18970609
2.3512325,1.5355537,1.704196,0.23225431,0.88835156,0.35715938,0.637082,-0.34676027,0.16048865
3.7758818,-1.3315846,0.37908128,0.42253593,-1.0109286,0.38010386,0.31174496,-0.5827272,-0.20377353
2.6054718,1.6831846,1.8109264,0.4790786,-0.63734794,0.6829436,0.83022046,-0.300088,0.3167029
-0.14505991,-1.0923581,2.2904398,0.4953291,0.9608071,0.7065365,1.1645339,-0.57684237,-0.05900509
2.5925367,1.7705357,1.5255108,0.22937118,-0.803063,0.7243974,0.7794194,-0.3242371,-0.21051148
2.0974717,1.5391129,1.403308,-0.82748663,-0.55404884,0.79541457,0.82199347,0.764355,-0.21586496
1.9356605,1.2312618,1.428448,0.35395744,1.108603,0.37748367,0.657755,0.8503813,0.16332017
2.1133447,1.2587792,1.4641248,0.6819868,1.0695214,0.59920275,0.66013205,0.83784467,-0.0730199
2.3657897,1.4482174,0.6057141,0.9124954,1.3861868,0.16026738,0.72263145,-0.6559293,0.16823503
2.298962,0.102590755,2.011721,0.32995757,1.570626,0.23559615,0.6963295,-0.47221923,0.16667865
2.696939,0.24656206,1.3624353,0.7484239,0.93225443,0.8687418,1.0095417,0.12659828,-0.058028392
-5.2103515,-1.5168469,-2.4751155,0.8797489,-0.029631548,0.20053728,1.0223883,-0.79312825,-0.13811055
2.4452627,1.6073762,0.44068357,0.32844532,-0.73225677,0.77105975,1.1118718,1.0641807,-0.22719288
3.277512,0.07458945,0.6874894,-0.61304265,1.0798178,0.9451097,-0.063680075,-0.49344712,0.041353084
2.674939,1.8931513,1.9558477,0.2516682,-1.0295862,0.13279662,-0.2964517,-0.50671107,-0.24064595
2.6649241,1.4997616,0.6812419,0.278251,0.9461019,0.47515064,0.77267194,-0.37461752,0.16048865
2.0563061,1.3288888,0.83095515,0.32574987,1.193836,0.59735507,0.8144102,0.9313225,-0.06676986
2.0289495,1.2963616,1.3702003,0.32895344,1.0666113,0.55402374,0.66013205,0.84076303,-0.0730199
2.0645764,1.3032039,1.3439159,0.32895344,0.7193339,0.68501806,0.7622694,0.8749754,-0.06676986
2.4351954,0.01828546,1.2409728,0.21047525,2.0546813,0.09087843,-0.23670404,-0.5269856,0.17442504
2.136146,1.4787838,1.6570783,0.8911911,1.5831683,-0.2817545,0.39891407,-0.3242349,-0.29175276
1.7610091,1.2987953,0.95483327,0.3960391,0.5255762,0.42075515,1.1486474,1.0220443,0.17059325
2.063132,1.2878412,1.482841,0.35305306,1.2370137,0.57976043,-0.1385335,0.8701852,-0.06676986
-3.7690961,-1.5555149,-1.7994913,-1.1363847,0.36186254,-0.19828403,-0.38286787,-0.8652596,0.09468777
2.282496,0.42261025,2.0367517,0.12672822,1.0587149,0.5698182,0.6783583,-0.24429785,0.16927026
2.0318596,1.2993039,1.40751,0.89076555,1.0695214,0.5583839,0.66013205,0.83784467,-0.0730199
-4.9828253,-0.5576076,-3.41559,0.37685335,0.3959302,-0.13696572,0.24722661,-0.8123506,0.12327301
2.6578422,1.6871734,0.56430644,0.22968684,0.8728137,0.62649894,0.45767072,-0.48629737,0.16048865
-2.4840207,1.8299283,2.0943203,0.26304898,1.3583168,0.47662583,0.5797422,1.1956282,0.18788035
2.4836848,-1.1992639,1.531601,0.46805856,1.0181514,0.5234536,0.47090015,1.0799664,0.16438107
1.7754432,1.3212042,1.4982675,0.9517795,1.4009081,-0.71945024,0.3164414,0.8294113,0.17212746
2.259115,1.4176137,1.5198016,0.27887842,1.3165576,0.19855598,0.6448827,-0.47717988,-0.050088488
2.6835623,1.7613275,0.78383523,0.26664048,-0.84484786,0.7771264,1.0233096,-0.6785731,-0.21051148
2.2011058,1.4312755,1.4519618,0.32394272,0.7318889,0.76037323,-0.103630334,0.7553285,-0.0730199
-5.2157116,-1.58105,-2.7803478,0.2291284,0.23348314,-0.34247002,1.0028797,-0.88566434,0.07851451
-4.855585,-0.61746234,-2.801167,0.42608088,-1.3676776,-0.43650112,-0.588173,-0.9338811,-0.3792316
2.078535,1.3032039,1.3430177,0.32895344,0.71824497,0.68501806,0.7622694,0.8889341,-0.09270007
0.71583414,-0.10991416,0.7000432,0.22788815,-1.2583939,0.67863595,1.6396472,-0.7874277,-0.531331
-2.3936048,-0.1125995,0.4974285,-1.0311307,-1.7403303,-0.76934606,-0.75252634,-0.75423735,0.36065298
2.1015007,0.05004047,-2.256311,0.52642536,1.4441856,0.36771968,0.87725914,1.3359079,0.05674204
2.0394938,1.2963616,1.3370738,0.32895344,1.0659953,0.55402374,0.66013205,0.85771066,-0.06676986
-0.9218172,0.42051288,2.448413,1.094205,1.3050383,0.48383483,-0.06934392,1.9290257,0.19730501
-2.3278608,2.2026758,2.5513668,-0.7419426,1.7334914,-0.43737632,0.5853553,-0.42297983,0.18695119
-2.546158,2.4488752,2.7249706,-0.05363615,1.4104706,-0.47824934,0.5744264,-0.45144832,0.19489524
2.447673,1.5834807,-1.7649426,0.47417548,1.0637233,0.47026834,0.82891536,1.1005297,0.0687924
2.984163,1.8006678,0.8283199,0.6699962,-0.9345754,0.5422561,-0.13682044,0.003660285,-0.21051148
2.523101,1.4873374,0.46141645,0.31570405,1.6057925,0.42064932,-0.03293302,-0.40970325,-0.050088488
1.997901,1.2905749,1.3604616,0.3236087,1.1465764,0.5481,0.6506418,0.82813007,-0.0730199
2.7585979,1.6091149,0.8591385,0.2320572,0.8168359,0.69933957,-0.3837371,-0.4195531,-0.09553159
2.6280046,1.7807825,1.5925751,0.22937118,-0.84500855,0.740062,0.45109895,-0.33177894,-0.22577941
-1.7392567,2.380692,0.55695736,1.0085086,1.8993967,0.61721593,-0.021091186,1.3465655,0.18788035
1.3463079,1.3088225,1.5296434,0.9998923,1.8872746,-0.7275242,-0.31634337,0.7722871,-0.090552956
2.1236472,1.3475236,1.4401739,0.3255381,1.1143233,0.5929035,-0.06470207,0.86213607,-0.0730199
2.4468365,1.8711693,2.0774403,0.7925353,-0.73929536,0.7945981,-0.6265213,-0.26652348,0.3192945
2.6543577,-0.40634736,-2.724685,-1.1576078,1.6713613,0.43685657,-0.1947744,0.9892751,-0.25594068
2.0571241,1.3032039,1.3770424,0.32895344,0.71685755,0.68501806,0.7622694,0.85802776,-0.0730199
2.284939,1.4885753,1.3744653,0.37349355,-0.7427982,0.18591717,0.9158946,0.88069755,-0.2520622
1.8721272,0.35134873,0.99992305,0.34433192,1.774627,-0.78368735,-0.0596164,1.0134785,0.17725655
2.2669923,1.523805,1.3359727,0.3310128,-0.780285,0.7172387,0.84636986,0.86360914,-0.2334429
2.7174861,0.2644297,0.75224596,0.9294766,1.0544665,0.4722046,1.0823338,-0.40059233,-0.017296068
1.9685495,1.2642606,1.3558661,0.91074383,1.3227102,0.3848515,0.657755,0.8364226,-0.06676986
2.2186015,1.3322212,0.013436312,0.34244052,1.623334,0.57667863,-0.7096843,0.87078613,0.046693347
2.4661841,1.5440273,-1.9312904,0.47481158,0.8872259,0.5534115,0.86693954,1.1264175,0.04286218
2.0133092,1.2834245,0.87414503,0.90292865,1.3516805,0.6154577,0.73247695,0.91472703,-0.06676986
2.1366007,1.4578716,1.3196936,0.34185848,-0.522413,0.6628137,0.82940984,0.90581673,-0.21390435
-4.3093553,-2.4793794,2.715147,-0.93910295,0.32873204,-0.055032678,0.12141702,-0.81296474,-0.039456192
2.0264757,1.2628509,1.3615906,0.35112366,1.1717621,0.55862105,0.5767318,0.83683914,-0.0730199
0.513024,1.603953,0.22524513,-0.010669738,1.9201931,-0.8137108,0.821774,-0.5770336,-0.11931472
2.4612122,1.6671021,1.7118804,0.8299792,-0.4991531,0.45099968,0.8600882,-0.331986,0.3061068
2.0125246,0.26834238,1.7541493,0.03628825,1.6409922,0.66132766,0.673177,0.891329,-0.080959804
2.9597037,0.1445048,0.21100217,0.3259401,1.7042371,0.50452393,-0.25133878,-0.4673832,0.095853835
2.116419,1.363916,1.3528658,0.32735807,0.71042895,0.6811953,0.7729217,0.75714165,-0.06676986
2.4972758,-1.2009057,1.5675383,0.46805856,0.8988367,0.3571856,0.7362455,1.0708032,0.16438107
2.069017,1.3126189,1.45222,0.023375835,0.7531181,0.74445885,0.7586465,0.8303456,-0.09270007
2.038344,1.4203489,1.8440726,0.27154842,1.4756523,0.175143,-0.25452054,-0.24944274,0.16308026
2.1226442,1.3322794,1.4579268,0.34952822,1.1622255,0.56380135,0.6395979,0.0017275298,-0.065356426
2.4287515,1.421087,1.0041605,0.53698057,1.2450943,0.57196194,0.79915786,-0.28995514,-0.09553159
2.8736646,1.7616453,0.78648907,0.24176957,-0.8471914,0.10272922,1.0863078,-0.35350758,-0.36782715
1.9855264,1.2839056,1.4739014,0.2392351,1.1494865,0.6262759,0.6506418,0.76954156,-0.0730199
-2.3248224,2.3827665,2.8317535,-0.7656755,0.4657846,-0.52993166,0.9495443,-0.50519294,0.18695119
-4.725253,-0.17699088,-0.8712322,0.33793306,0.18305027,-0.5608354,-0.9070659,-0.45944732,0.3547771
-0.8450687,-0.7447848,-3.7096133,-0.2629612,0.3111138,-0.0039536506,-0.3580066,-0.76792556,0.06798965
2.7010856,1.6905854,0.9456052,0.980228,-0.74594176,-0.03251733,1.1088201,-0.5332599,0.3244493
-4.9179916,-1.6967839,-2.3902948,-0.84086823,-1.1883053,-0.58908516,-0.27896094,-0.7921106,0.19976075
2.5616658,0.1524505,2.2050421,-0.8094609,0.6812895,0.7725873,0.81960535,-0.37721944,0.16577147
2.064218,1.3331727,1.730681,0.32918984,0.75077415,0.74741864,-0.77135473,0.8530058,-0.29819834
2.527308,0.13798761,1.5040926,0.22218286,-0.85758716,0.7331283,0.9986237,0.87789375,-0.39047283
0.77864313,-1.0524108,1.1917671,0.52040833,2.2564225,0.40075147,-0.140474,1.2530508,0.17059325
2.1993127,1.4910086,1.4599884,0.33649158,-0.67728454,0.7061621,0.84636986,0.87002176,0.32059532
2.0800028,1.4646202,1.4530373,0.34469226,-0.44227046,0.7061621,0.79191875,0.89097756,0.30999923
0.29349753,1.7095263,2.123851,0.41964492,2.0277936,-0.5666632,-0.33289778,-0.46912974,0.17809969
-2.6287045,0.33520654,3.0771036,0.28427562,-0.2196338,-0.5972281,-0.35082442,1.3057112,0.43816346
2.481486,-1.0524639,1.3770899,0.6077968,-0.99389124,-0.8846285,1.0724797,1.0998592,-0.2483094
2.5429044,1.8517201,1.5734408,0.29475868,-0.7972458,0.7379037,0.4051511,-0.52282166,-0.45992213
0.5390326,1.4864156,1.804496,0.42754123,0.5012747,-0.9355018,-0.16123785,0.98164815,0.1794005
2.2637753,1.3491386,0.5586039,0.35390094,0.762359,0.7431991,0.9317491,1.0585995,-0.06676986
2.0289495,1.2963616,1.3702003,0.32895344,1.0666113,0.55402374,0.66013205,0.84076303,-0.0730199
2.4758651,0.20949891,1.4886048,0.69198835,1.5874076,0.60473853,0.438673,-0.47548574,0.17395173
2.8586075,2.038748,-0.29723984,0.2923056,0.62320614,0.8598907,0.45662084,-0.5523725,0.06337472
2.3463142,1.5763601,0.77455485,0.32844532,-0.7249827,0.7599831,1.07736,1.00086,-0.45968223
2.1353762,0.5233003,0.94098103,0.7654867,1.889522,0.20862567,-0.89391667,1.0480138,0.17725655
1.8324579,1.3416138,1.7958555,0.716392,1.8127016,0.43278965,-0.57809407,-0.35575157,-0.20145422
2.0451207,1.3082639,1.3720021,0.34952822,1.1475585,0.5486373,0.654701,0.7201833,-0.0730199
2.044106,1.4151292,1.9575815,-0.013879605,1.7577428,-0.0008951258,-0.70862025,-0.46795452,-0.29175276
0.9175931,-1.8141689,2.2071667,-0.9539356,0.6751629,-0.091095455,-0.38326722,-0.42042994,-0.29352176
2.717879,0.09995645,1.7478368,0.12424526,-0.8765655,0.7441098,0.9711567,-0.4006735,-0.26718408
2.646134,1.7795529,0.7845108,0.2268037,-0.74475735,0.7771264,1.0233096,-0.41152644,-0.21051148
0.33822468,-1.1937145,1.1212717,0.5808202,1.8900598,-0.54525214,0.92923725,1.2728902,0.17833963
-5.346645,-1.5840932,-2.5393581,0.7587601,-1.0017866,-0.1938552,1.4115198,-0.83558995,-0.4648096
1.7386998,0.123884276,1.9667811,1.0251245,1.8177007,-0.79134834,-0.739044,0.9715132,0.17725655
2.2623782,1.4217341,1.7900794,0.23225431,0.86291933,0.47454965,0.62514997,-0.5269746,0.16308026
2.936499,1.7405741,0.050980605,0.27959478,-0.6109469,0.4617246,1.0284181,-0.72660035,-0.33451265
-4.4982524,-0.02808992,0.51054513,0.3895539,-1.1051302,0.5524625,1.1439738,1.7592373,0.39146078
2.1911263,1.4259413,1.6207052,-0.80617535,0.7249482,0.8385491,-0.17236482,0.631735,-0.06873048
2.2466826,1.4354188,1.786819,0.31260768,0.9262912,0.1208658,0.6884316,-0.49025244,0.16308026
2.8284674,0.45184192,1.1326516,0.18671449,1.0057731,0.75532633,0.36844245,-0.24487096,-0.20047754
-0.80311024,1.6513119,1.1829753,0.900813,2.2553604,0.452228,0.7453686,-0.47417128,0.0057110265
2.1780636,1.3166155,1.3063632,0.32297063,1.2480035,0.59547263,-0.125223,0.89302737,-0.06676986
2.1378303,1.3050846,0.8330822,0.35390094,0.74819756,0.7431991,0.9317491,0.96828204,-0.06676986
1.8659664,1.3129221,1.7435932,-0.80411625,1.3298951,0.6419517,-0.50250006,0.6536209,-0.06873048
2.2785263,1.5152851,1.391049,0.9331137,-0.7421795,0.18591717,0.9158946,0.8742849,-0.2334429
2.1060803,1.3755727,1.7141445,0.22690956,1.0948322,0.5296539,0.61235404,-0.25515813,0.16308026
2.298105,1.3855718,0.5505708,0.32638597,0.7359734,0.47197023,0.9894221,1.0984032,-0.06676986
2.264939,1.412296,0.85614073,0.29964238,1.5329958,0.50080436,-0.9273161,-0.34762263,-0.26818562
2.221565,1.4156177,1.6207504,0.87601674,1.2476572,0.37794435,-0.10544843,-0.35245752,0.16048865
-2.820256,0.271229,2.3075361,0.15286793,1.8607398,0.5550721,0.7127696,1.578338,0.19407035
2.9578922,-1.3421533,1.9051139,0.8879529,1.3216045,0.546049,0.40004972,-0.57431126,-0.18994603
-2.6579864,2.630764,2.4775863,0.28763282,0.0060354955,-0.48320693,0.31413344,-0.45653194,-0.33532777
2.2669923,1.523805,1.3359727,0.3310128,-0.780285,0.7172387,0.84636986,0.86360914,-0.2334429
2.6083035,1.6487945,-0.29205593,0.42388424,-1.0160959,-0.93521225,-0.6898356,0.9661987,0.24918292
2.45162,1.4733102,1.7789428,0.8540772,0.6381027,0.4307348,0.42394045,-0.5832078,-0.29949915
2.1872401,1.5052499,1.4795601,0.33649158,-0.5969732,0.6517371,0.81483734,0.9004019,0.32059532
2.8222408,-1.3006665,1.8471243,0.4573746,0.83762467,0.6610656,0.8224617,-0.4932493,-0.18994603
-3.650037,-1.5304203,-2.6687493,-1.0887253,0.22129893,-0.5242185,-0.2845618,-0.5495591,0.07057048
-3.2207,0.4114714,3.3426304,0.18034537,0.8822483,0.12484703,1.1663344,-0.68955773,-0.100549154
2.2819164,1.4502941,0.6733943,0.32762438,0.5386669,0.72393966,0.9424014,0.93480587,0.16332017
3.2255783,-0.32819924,-2.653836,0.4895428,1.6952487,0.11255779,-0.22545801,-0.13094744,0.08234002
2.2143362,1.5358254,-1.748781,0.564679,1.712625,-0.65719897,-0.37547052,1.005247,0.027995672
1.8119284,1.2812335,1.4551039,0.4026477,1.0917059,-0.7084091,0.6633924,0.8334734,0.17212746
2.0877783,1.3097333,1.5933095,0.67512834,1.4644103,0.60518634,-0.15302669,0.69796556,-0.0730199
2.3580995,1.5749106,0.43031403,0.258936,1.519105,0.6106955,-0.8374581,-0.37200493,-0.050088488
2.7464983,1.5103912,0.45708373,0.22685306,1.1108755,0.48963466,0.72343624,-0.4144681,-0.09553159
-1.8656952,0.1033037,1.1636455,0.41139325,-0.8204296,1.0403514,-0.65803283,1.8798001,-0.2907672
2.182536,1.3181225,0.8306992,0.35390094,1.0662991,0.42707017,0.8415836,1.0107012,-0.06676986
-1.8257445,0.0012575854,3.171239,0.41999915,-1.3204521,0.87955,-0.5251357,1.5795553,-0.35601646
2.2419565,1.3528931,1.5682032,0.9271748,0.6922055,0.62989897,0.77885115,-0.009624429,-0.065356426
2.062727,1.3032039,1.3439159,0.32895344,0.98755056,0.56202334,0.6868179,0.8645528,-0.06676986
1.9644175,1.2739841,1.4078735,0.3236087,1.3227074,0.3694148,0.657755,0.8258876,-0.29819834
2.8546674,1.6844621,0.67556465,0.25842902,0.6344675,0.5072252,0.3658537,-0.4263745,-0.050088488
1.7717799,1.3519042,1.7084434,0.40321037,1.5010773,-0.7009609,-0.2683795,-0.011314854,0.17082664
2.127993,1.5647008,1.9061763,-0.6624018,1.3491503,0.6478146,-0.7097216,-0.17280035,-0.08865056
-4.9804254,-1.5778257,-2.5391,-0.83995855,0.097779855,0.26149333,-0.85439605,-0.54125464,-0.07676611
1.9938042,1.282693,1.3599005,0.3236087,1.347893,0.39036116,0.583845,0.8345967,-0.09163917
2.262554,1.3792826,0.6748359,0.32921976,0.8136882,0.5290238,0.8641634,1.0777735,0.16332017
2.368267,0.15654817,1.6726062,0.90967286,0.9196694,0.72840554,0.8453678,0.849273,-0.074709766
2.4390862,1.6366777,1.3852177,0.3273087,-0.713425,0.73331577,0.8121506,-0.00067407545,-0.21051148
2.2241673,1.4309063,1.5122178,0.87659836,1.2855651,0.5699623,0.40364024,-0.486677,-0.050088488
2.3072705,0.473354,1.2185805,-0.7462219,1.0651053,0.920308,-0.023291953,1.081268,-0.1933566
2.5765028,1.6014626,0.46975395,0.25436795,0.72450745,0.74926573,0.84965646,-0.4781537,-0.050088488
2.049328,1.2529925,1.4440535,0.94080997,1.3194559,0.1797697,0.67320526,0.8550487,-0.20457262
1.868652,1.4063666,1.7002602,0.34227574,1.7218269,-0.70918566,-0.35414058,-0.50839174,-0.20481256
2.3944597,0.11092882,0.7514997,1.0318531,1.0562807,-0.83775777,0.9811233,1.2093039,-0.089576274
2.2370348,1.3998907,1.5038309,-0.81023717,0.68535703,0.7792709,0.78086925,-0.11683262,-0.04579907
1.8794223,1.2905749,1.5757093,0.34073266,1.6426598,0.18483001,-0.4222756,0.7919373,-0.18970609
-2.523795,2.138303,2.1189103,0.33406144,-0.15340208,-0.4791247,0.7816889,1.1068791,0.40588415
2.4129865,0.16093266,1.1160958,-0.82103837,0.7890918,-0.051311783,-0.9779034,-0.41468185,0.17375407
2.230544,1.4417081,1.5737712,0.29480803,0.7262953,0.68236005,0.763754,-0.48201948,-0.065356426
-4.9486876,-1.6346877,-2.5372477,0.0107282065,-1.4110636,-0.4564843,-0.5754896,-0.6513813,0.2254911
2.3350952,1.5137284,0.9824703,0.2543776,1.7740176,0.42539737,-0.057710312,-0.3018344,-0.050088488
2.4235985,1.5751568,0.7259,0.32844532,-0.8344367,0.50419086,1.1350329,1.0406636,-0.2531231
1.9863331,1.2779361,1.3784028,0.34952822,1.3443155,0.3831807,0.6660893,0.71229726,-0.0730199
2.2601063,1.5314336,1.5430484,0.22407578,1.148133,0.55052286,0.6133362,-0.3349058,-0.050088488
-3.1025555,0.28698984,0.5820681,0.047667954,1.1532822,0.6114889,-0.06489414,2.2884564,0.19407035
-4.702411,-0.5877182,-2.6481256,0.44553542,-1.0462384,-0.24759537,1.0259922,2.502995,0.23974289
2.0289495,1.2599286,1.3747584,0.3564684,1.0666113,0.5583839,0.66013205,0.84076303,-0.0730199
2.0540318,1.3032039,1.3770424,0.32895344,0.7199498,0.68501806,0.7622694,0.85802776,-0.0730199
2.166571,0.27753448,1.5780649,0.22464706,0.8617697,0.45918033,0.8511429,1.0455836,-0.080959804
2.1516633,0.3480738,1.5067987,0.23755203,-0.53496444,0.7369511,0.9427376,1.0327163,-0.3437196
1.7621404,1.295822,0.68414974,0.40715924,1.925988,-0.7810512,-0.88679045,0.8283338,-0.08163637
2.3822272,1.4748669,0.32770482,0.34934458,0.698763,0.16435325,1.1719501,-0.32644558,-0.23065032
0.49251577,1.7902933,1.9468234,0.8799704,-0.2017745,-0.8774308,0.85066295,-0.30632192,0.38488275
-0.6874273,1.7665286,2.3613558,0.4003045,1.6957918,0.0736904,0.60037065,-0.41223794,0.19489524
