"Gene","Median_Tumor","Median_Normal","LogFC","p_value","adj_p"
"MALAT1",13.4243827062799,13.6952443042248,-0.270861597944901,0.00030275998565185,0.000441317652916035
"ENO3",7.80567284633428,7.5718469515862,0.23382589474808,0.00032888348716954,0.000478791238265757
"MT1DP",4.19760875217834,4.50105584279569,-0.30344709061735,0.000332763564521253,0.000483828991037837
"ATP5MC3",12.8632430678709,12.6923367421759,0.170906325695,0.000348446391560077,0.000505993311673513
"ACOT1",8.0611357330847,8.36238002424635,-0.30124429116165,0.000358248945424148,0.000519573627766091
"PDSS2",10.1363871820064,10.2600363580544,-0.123649176048,0.000363633472124514,0.000526720343416539
"STEAP3",11.294591419021,11.6102528933123,-0.3156614742913,0.000385119276029485,0.000557142440730234
"GALNT5",9.43999321351332,9.05859577218074,0.381397441332581,0.000396721663176876,0.00057320811734704
"NOX4",9.02726781106712,8.17009123969231,0.85717657137481,0.000397562778888789,0.000573704485680568
"CD74",16.4637774257295,16.1281010075346,0.3356764181949,0.000402218775072026,0.000579697809572558
"PEX12",9.19027762772939,9.41336999690424,-0.22309236917485,0.000406495656005388,0.000585130451153823
"BRD7",11.6511308452239,11.820255710037,-0.169124864813099,0.000416934109665916,0.000599407766140651
"MIR210",2.71762148018043,2.71762148018043,0,0.000453259302258564,0.000650819396642746
"CYP1B1",11.5701382704162,11.9484431613756,-0.3783048909594,0.000454995323029636,0.000652499511757675
"PCBP1",7.83192127416335,7.62354027268632,0.20838100147703,0.00049627939881671,0.000710820058180953
"AGER",7.09400748187483,7.43233862578095,-0.33833114390612,0.000521180046049659,0.000745559048505281
"CYP2E1",6.03370025112109,6.50356152145249,-0.4698612703314,0.000615581113404601,0.00087951056227448
"CKB",10.2540559421989,10.7568500044332,-0.502794062234301,0.000658020442593149,0.000938982141472649
"TXNDC12",8.0026924839154,7.78689068429193,0.21580179962347,0.000688978422658041,0.000981943289647369
"NCF2",9.68598563693685,9.23407199971951,0.45191363721734,0.000724224536298361,0.00103090233376791
"ZEB1-AS1",7.84635678193786,7.99840286538934,-0.15204608345148,0.000739836811198393,0.00105182718040906
"FTH1",11.6500535930182,11.3356190466827,0.3144345463355,0.000745109982187219,0.00105801946978062
"TSPO",12.140567507608,11.8894044616038,0.251163046004201,0.000746623001205194,0.00105886386271782
"ACSL3",13.200292226758,12.9755261313122,0.2247660954458,0.000819386692533181,0.00116063004482894
"CHMP6",9.48540557571043,9.32770277129304,0.15770280441739,0.000851318529545388,0.00120438069271881
"SETD1B",11.5395603028848,11.4418033031329,0.0977569997518994,0.000908627234477442,0.00128388137420648
"FTHL17",2.71762148018043,2.71762148018043,0,0.000914877907869157,0.00129113124574435
"LDLR",11.4306002252762,11.7251723194346,-0.294572094158401,0.000919590550017967,0.00129619548187129
"HDAC3",11.3330522740457,11.2170219987555,0.1160302752902,0.000996859153604177,0.00140339267900564
"MTOR",12.126121440565,12.2659937619828,-0.139872321417799,0.0010068045683518,0.00141566544793856
"MYCN",5.93439817842877,5.77194774975627,0.1624504286725,0.00123446069890827,0.00173365796082976
"ACADSB",12.211344201862,12.5470914412154,-0.335747239353401,0.00127114531728873,0.00178300553629429
"MIR429",4.23647658652103,4.03672712688933,0.1997494596317,0.00135985838420791,0.00190512359294255
"H3C4",2.71762148018043,2.71762148018043,0,0.00137239095827851,0.00192034802778534
"CA9",4.78515636965476,4.40926142139219,0.37589494826257,0.00139554601634447,0.00195038128102446
"FAF1",11.5908722289728,11.6897607305641,-0.0988885015912988,0.0014062513732824,0.00196296347868596
"MIR1-1",2.71762148018043,2.71762148018043,0,0.00173172668592687,0.00241436622596575
"HOXA11-AS",3.75779680728568,3.59655580415696,0.16124100312872,0.00175695421986341,0.00244657997041366
"PRDX6",13.6289049741752,13.7400204729733,-0.111115498798101,0.0018005678113781,0.002504287921012
"SLC40A1",13.2485788268171,13.7519047629568,-0.503325936139699,0.00188073477578454,0.00261263517648141
"KMT2D",12.618942491966,12.8743355900576,-0.2553930980916,0.00197529819258625,0.00274069652954506
"CDKN1A",12.1352402964998,12.5137866930249,-0.378546396525099,0.00200526094965338,0.00277820042374435
"ERN1",10.963549567331,11.229391707781,-0.265842140449999,0.00200714740067567,0.00277820042374435
"REST",11.7629290699384,11.6702199384742,0.0927091314642006,0.00207615408597584,0.00287027057689466
"AR",13.269612928913,12.9235739440131,0.3460389848999,0.00208786455911885,0.00288300339720243
"LIN28A",3.27871426608275,3.19865703013776,0.0800572359449898,0.00221399051877891,0.00305350606238287
"TGFBR1",12.0051612141298,12.1976192352113,-0.192458021081501,0.00234385744684644,0.00322875464302742
"SLC25A11",11.5834656388212,11.4173247542368,0.166140884584401,0.00240773271994961,0.00331278738198318
"PARP2",10.2125087534352,10.093264937792,0.1192438156432,0.00243462687897099,0.00334579832116037
"HDAC6",11.5745176866767,11.6910147854646,-0.116497098787899,0.00245270875845659,0.00336663476011958
"GMFB",12.0937795440535,11.914679847814,0.179099696239501,0.00259706454430849,0.00356054152150736
"MAP3K7",11.5289118007416,11.6378620182635,-0.108950217521899,0.00279735959678265,0.00383058861649691
"IL1B",7.60911597605938,8.0464183990033,-0.437302422943921,0.00305019367018028,0.00417185445043638
"TULP1",4.35931709829772,4.80046992721464,-0.44115282891692,0.00314104199567794,0.00429102064101501
"NQO1",12.5764258040771,11.9818575775273,0.5945682265498,0.00315703617862919,0.0043077665253958
"PEX10",9.59007622541326,9.41409357164186,0.175982653771399,0.0032175337014292,0.00438512571837809
"FLT3",7.30206042991751,6.71319947798643,0.588860951931079,0.00327612961806726,0.00445971363592863
"RELA",12.5130601812718,12.423311613568,0.0897485677038006,0.00342997915595065,0.00466363911180554
"MIR491",2.71762148018043,2.71762148018043,0,0.00361484159033183,0.00490920182997951
"PARL",8.38652447061917,8.21009450244696,0.17642996817221,0.00374420423974824,0.00507890292756438
"BMAL1",9.58693823721718,9.73961231326745,-0.152674076050271,0.00376091652305348,0.00509557785085859
"WIPI1",10.6903012486801,10.5217523476964,0.1685489009837,0.00391440593829674,0.00529731226156825
"BCAT1",9.92972160459773,9.59278572477004,0.33693587982769,0.00405918207320891,0.0054867959324852
"ZFAS1",9.93870516011257,9.76967273450643,0.16903242560614,0.00414616761715815,0.00559781178288448
"METRNL",10.5464639682818,10.1482993322632,0.398164636018601,0.00453503705375826,0.00611566985144243
"DDIT4",10.5558525735128,10.0668633848711,0.4889891886417,0.00518945352352343,0.0069899998979235
"IGF1R",13.4470204806278,13.2060293452956,0.240991135332202,0.00546958311418835,0.00735872734032575
"MDM2",11.86229716632,11.7774966044359,0.0848005618840997,0.00572397856876944,0.00769201315826476
"BAP1",12.1667732251034,12.0814225363638,0.0853506887396005,0.00578303882259504,0.00776233266874515
"CS",13.1704319323182,13.2135773769575,-0.0431454446393005,0.00655797844510559,0.0087922664502404
"PRKCB",8.28029791494561,8.60537477609723,-0.32507686115162,0.00687474505758181,0.00920624976932849
"HTR2B",5.70432497713838,6.07556159250637,-0.37123661536799,0.00740035427007774,0.00989861771856106
"ALOX15",5.74582395726201,6.50356152145249,-0.75773756419048,0.00819875562244839,0.0109538415210695
"MXRA8",12.584758207782,12.785265822782,-0.200507614999999,0.0082974142746114,0.011072822521559
"TBX1",8.34407228073797,7.79338107590195,0.550691204836021,0.0094737077021046,0.0126279595150597
"PEX2",11.5698484106114,11.4838483681365,0.0860000424749003,0.00985768536819347,0.0131246088100774
"ANXA10",3.59640680796803,3.42282271037836,0.17358409758967,0.00999453707589926,0.0132914662612593
"IDO1",7.72636792638147,7.34099689188197,0.3853710344995,0.0100832730924908,0.0133940252023524
"NOX3",2.71762148018043,2.71762148018043,0,0.0104249313527927,0.013831928480748
"ASAP2",10.1060574877372,10.2392349293556,-0.1331774416184,0.010641835970664,0.0141034906599719
"ATG13",12.3285792010103,12.3932115880456,-0.0646323870353012,0.0113446952083262,0.0150177193745122
"IFNA10",2.71762148018043,2.71762148018043,0,0.0114394023191264,0.0151257234793036
"HSPA2",10.773176515529,10.4147429548629,0.3584335606661,0.0117020515502542,0.0154552868699233
"UFL1",11.4829202335085,11.6093419509211,-0.126421717412601,0.0118515246371295,0.0156347916551606
"MIR93",3.44358418285575,3.60257552175459,-0.15899133889884,0.0119805241820339,0.0157869078650116
"RPTOR",11.146787501158,11.0601248635563,0.0866626376016999,0.0120312211063068,0.0158356140817029
"STING1",11.3430139561757,11.5520707760136,-0.209056819837901,0.0122133286010993,0.0160569759145582
"WBP2",12.9472996569564,13.046477021024,-0.0991773640676001,0.012300439372821,0.0161530826843537
"PLA2G7",8.32757185475153,7.92098555597441,0.406586298777121,0.012417443080966,0.0162881818798109
"MIR148A",2.71762148018043,2.71762148018043,0,0.0129141726339799,0.0169205011897486
"HDDC3",8.09931414533673,7.95199758816091,0.147316557175821,0.013557898918205,0.0177437655535646
"MIR30E",2.71762148018043,2.71762148018043,0,0.0138771177834263,0.018140948757699
"S100A8",7.3076718572251,8.09849587437803,-0.790824017152929,0.014184104440204,0.0185212598182959
"MIR450B",2.71762148018043,2.71762148018043,0,0.0143795767940283,0.0187552624926635
"DRD5",2.71762148018043,2.71762148018043,0,0.014901119852736,0.0194135493674628
"MICU1",11.8552465849437,11.747077755253,0.108168829690699,0.016530871037628,0.0215125217905024
"PTGER1",3.89367194345463,3.76356836960537,0.13010357384926,0.0177865960537587,0.0231205696166671
"SREBF2",13.0148880194133,12.8725418929353,0.142346126477999,0.0183800286548841,0.0238650597286953
"METTL3",10.7593576276674,10.8241261275953,-0.064768499927899,0.0184077069430812,0.0238741126044687
"SOCS1",7.19047900680245,6.93575037781989,0.25472862898256,0.0186584576602258,0.0241721367216184
"TIGAR",8.33253291664776,8.14074762710688,0.191785289540881,0.0197209821722904,0.0255199690736822
"ASNS",5.49258939450091,5.34046821710872,0.15212117739219,0.0201216138424245,0.0259800904370834
"SDHA",8.46573447893617,8.38483041670539,0.0809040622307808,0.0201066499249213,0.0259800904370834
"SOX2",3.99042519278994,3.8456251714858,0.14480002130414,0.0205339474907437,0.0264828204215072
"EIF2AK2",12.4633128804099,12.3591608203015,0.104152060108399,0.0206515099070143,0.0266046825952932
"TP53",12.1161066609282,11.9501412221183,0.1659654388099,0.0210218620887735,0.0270515702995043
"AQP3",10.2807431581937,10.7683263874514,-0.487583229257702,0.0230289531122238,0.0296013187718997
"GSTZ1",10.3344198648107,10.1556389115264,0.178780953284299,0.0233507545827144,0.0299745959765559
"IGF2BP3",4.11593368477811,3.98504695036161,0.1308867344165,0.0233713458655019,0.0299745959765559
"STAT3",14.1120986919947,14.2343253073599,-0.1222266153652,0.0235045444895462,0.0301119331071631
"PCDH7",9.94167804912193,10.2321123188584,-0.290434269736471,0.0239189556218838,0.0306088300022554
"ZBTB48",9.91970311632996,9.82228586708253,0.0974172492474299,0.0239886367196378,0.0306639668932842
"GJA1",12.8953006139417,13.1653583812555,-0.2700577673138,0.0255852153418537,0.0326686082936405
"HCG18",10.7327285307436,10.8550509677865,-0.1223224370429,0.026162515026783,0.033368782993231
"BNIP3",11.1622755446461,11.1716331207518,-0.00935757610569965,0.0263511268333195,0.0335351536852289
"TAFAZZIN",9.90943236379149,9.84958265681991,0.0598497069715798,0.0263322129278483,0.0335351536852289
"UCHL3",6.06625427848225,5.97264191705743,0.0936123614248201,0.027253421518927,0.0346451984689337
"FXR1",12.982633699906,12.8721796095898,0.1104540903162,0.0275666095399644,0.035004736563413
"PIEZO1",12.4827528621046,12.6240345262346,-0.14128166413,0.0281622101509125,0.0357217033047328
"MIR193A",3.25454500950831,3.35151409440333,-0.09696908489502,0.0291466814088714,0.036929806224647
"AMER1",9.05359431970061,9.27281952426731,-0.219225204566701,0.0298892329265726,0.0378290730673306
"ALOX12B",3.86046509629085,4.08535470365709,-0.22488960736624,0.0307901632189152,0.0389065002726459
"OMA1",9.73521004343934,9.65479821330287,0.0804118301364696,0.0308080093225722,0.0389065002726459
"FURIN",12.6337240802801,12.5079017198083,0.125822360471799,0.0309381189502147,0.0390127941911734
"UBC",15.3066041561432,15.3922029111998,-0.0855987550565995,0.0309598496833683,0.0390127941911734
"DYRK1A",12.3143737506734,12.4165202348862,-0.102146484212799,0.0318621609634537,0.0401059733524696
"TRPV1",8.57301216424683,8.73288142308798,-0.15986925884115,0.0323329883728878,0.04065423728892
"SDHB",11.7560422768807,11.6289441983361,0.1270980785446,0.0327869248703856,0.0411800919123689
"ADAMTS13",7.88042721106278,7.80621211349753,0.0742150975652498,0.0346097841468636,0.0434222863126592
"TRIM44",12.8787030838039,12.931050561767,-0.0523474779630995,0.0350908940101884,0.0439780443410296
"SUFU",10.9017650824669,10.9556068526663,-0.0538417701993996,0.0356757511625567,0.0446624767539933
"TXNRD1",12.2180990913218,12.0574675451362,0.1606315461856,0.0360702584181704,0.0451073839003801
"METTL9",12.4787087443522,12.3822481275189,0.0964606168333013,0.0367444235102655,0.0459006720556188
"CPLX2",3.25354472954308,3.20677474732296,0.0467699822201197,0.0378433716736166,0.0472223025321212
"PRMT8",3.64263497447577,3.56574550297675,0.0768894714990198,0.0382864683254197,0.0476720280553012
"SAT1",13.4623634857108,13.391649979189,0.0707135065218001,0.0382550283453732,0.0476720280553012
"MIR6077",2.71762148018043,2.71762148018043,0,0.0387607123553291,0.0482104653135862
"HSPA1L",7.72158632848699,7.6208639362161,0.10072239227089,0.0414350528023296,0.051460451362325
"RB1CC1",12.2170680162449,12.3569794620966,-0.1399114458517,0.0414629308895056,0.051460451362325
"PRKCG",3.64325321739375,3.56217575278043,0.0810774646133203,0.0429644107925718,0.053266629724554
"GGT1",4.43235237388739,4.26554109314201,0.16681128074538,0.0430190145496827,0.0532770395013793
"IRF8",9.70217701469515,9.89429197242681,-0.192114957731659,0.043309388645749,0.0535791041937217
"PEX14",10.1409441616372,10.2103074680115,-0.0693633063742993,0.0443616110061215,0.0548220123151748
"SNHG7",10.0991697334846,10.2844645422934,-0.1852948088088,0.0446576951115104,0.0551288249074641
"PARP16",9.86062587450025,9.92408033071063,-0.0634544562103798,0.0457374371093916,0.0564013529274102
"IFNA4",2.71762148018043,2.71762148018043,0,0.0459783359002676,0.0566378432617613
"DKK1",5.56060882575374,6.09517504270693,-0.53456621695319,0.0462088923566935,0.0568611023343304
"COQ10B",10.9546894006173,10.8915625401358,0.0631268604814998,0.0482157947133574,0.0592673894504276
"SMAD7",11.063968956587,11.1262926277827,-0.0623236711956991,0.0494643220385307,0.0607373411186644
"TIMM9",10.0393531836938,10.1425348165435,-0.103181632849701,0.0502788389638323,0.0616718099205304
"EMC2",11.2822314119064,11.1830106419081,0.0992207699983005,0.0509053638972673,0.0623739474745475
"PARP15",6.73796478722307,6.91291020573167,-0.1749454185086,0.0525173432393963,0.0642807821178598
"IFNG",4.11313815888698,3.99198642266242,0.12115173622456,0.0526166941508735,0.0643340915757764
"EIF2S1",12.1971810660146,12.1081960325737,0.0889850334409008,0.0531671017847148,0.0649382080061189
"NTN1",9.87076025860686,10.0499448692097,-0.179184610602841,0.0562286886262344,0.0686049502497865
"ATG5",11.0920121544365,11.1342634967439,-0.0422513423074005,0.0579428267653184,0.0706216482668204
"ALOX5",10.0827100474668,10.3515118257365,-0.268801778269699,0.0597759221346131,0.0727789210361234
"DNAJB6",12.606060430025,12.5520018147976,0.0540586152273992,0.0601558727805583,0.073164262991544
"FTL",16.420054908986,16.5468661649526,-0.126811255966601,0.0626746436194778,0.0761473804986912
"GPX4",13.6487287360949,13.7058696527207,-0.0571409166257997,0.0638262111398296,0.07746486467813
"LINC00336",3.31638223756186,3.27124723327355,0.0451350042883099,0.0639083973407322,0.0774830516654724
"CPT1A",12.3135290237257,12.4228470046974,-0.109317980971701,0.0673025394374248,0.0815124243396542
"RBM24",7.29508664989805,7.57291792228341,-0.27783127238536,0.0684812428442242,0.0828529622239145
"CD82",11.4279573912702,11.6930427015543,-0.2650853102841,0.0716782775583286,0.0866300356653595
"IFNA16",2.71762148018043,2.71762148018043,0,0.0723117165640297,0.0873040934013887
"ATP6V1G2",5.98777419278783,5.85100309631644,0.13677109647139,0.0725630261629436,0.08751586732832
"PEX6",11.2591091225872,11.1029333423963,0.1561757801909,0.0732324378892844,0.088230930915721
"MIR4715",2.71762148018043,2.71762148018043,0,0.0751530277432871,0.09045035593738
"NOS2",5.65941850665895,5.75253167735612,-0.09311317069717,0.0757763447859534,0.0911054489449471
"DECR1",11.7848107573656,11.8590467824547,-0.0742360250890997,0.0776372140173037,0.0932455289186991
"MAPK3",12.1936318031279,12.3109533775508,-0.117321574422901,0.0793436607317149,0.0951958801494976
"ASAH2",5.93714543471063,5.88242502348835,0.0547204112222799,0.0866294141466927,0.103829225063552
"STC2",13.1595907262712,14.0848389779149,-0.925248251643701,0.0898620363824862,0.107591825492219
"LINC01606",3.20799255483217,3.35142736852733,-0.14343481369516,0.0993479200932463,0.118825883679993
"IFNA14",2.71762148018043,2.71762148018043,0,0.101801660882329,0.12163452331329
"ALOXE3",5.4261337692279,5.45693909232253,-0.0308053230946301,0.102851880253959,0.122762130365233
"G3BP1",13.4376276832921,13.3643746482084,0.0732530350836988,0.103058661429156,0.122881733844692
"TMEM164",11.8205733217441,11.8700461148337,-0.0494727930896008,0.103709486908388,0.123529998352657
"CXCL8",6.82296115131823,7.10821305752759,-0.28525190620936,0.104661967503833,0.12453586019806
"SLC43A2",11.1360162148743,11.0364152990994,0.0996009157749,0.105320818523424,0.125190622430421
"MIR605",2.71762148018043,2.71762148018043,0,0.107589539510528,0.127755652992419
"MIB1",12.2914083229053,12.4106423020573,-0.119233979152,0.110336513050843,0.130882715583973
"FSCN1",11.5754168269535,11.5114045840362,0.0640122429173005,0.11367750485328,0.134707259091297
"MIR16-2",2.71762148018043,2.71762148018043,0,0.114887262907025,0.13600104120308
"MT1G",7.34815629578437,7.79595931674172,-0.44780302095735,0.119997975207937,0.141905297861283
"HIF1A",12.4946025760533,12.305808624751,0.1887939513023,0.120464532234345,0.142311071379303
"UBIAD1",10.7340722418067,10.6923826457141,0.0416895960926009,0.121401903894072,0.143271642978367
"HCP5",10.9773452138859,11.1245764641374,-0.147231250251499,0.12610539594332,0.14867026740557
"NCOA3",12.002990567478,11.9438059858452,0.0591845816327989,0.126937693558987,0.149498631944343
"MCOLN1",10.1764504567635,10.0636640537578,0.112786403005702,0.136377448783442,0.16045224331358
"FOXQ1",6.25535330494928,6.09080757174522,0.164545733204061,0.143728884092329,0.168847664407017
"MAPKAP1",11.981006585277,11.8836228665762,0.0973837187007991,0.14380607671092,0.168847664407017
"LOX",11.2909395717805,11.4973860252339,-0.206446453453401,0.144419663116839,0.16939559671792
"HNF4A",3.23987011678322,3.21081793248586,0.0290521842973597,0.147343373320117,0.172649298209446
"CBR1",10.3767119883927,10.4490612542297,-0.0723492658370013,0.149716428769615,0.175251819666361
"MIR761",2.71762148018043,2.71762148018043,0,0.150785125984606,0.176145137041794
"POM121L12",2.71762148018043,2.71762148018043,0,0.150785125984606,0.176145137041794
"ACACA",12.5673208145372,12.5709186234002,-0.00359780886299887,0.157280801210651,0.183547331777207
"VDAC2",11.7490813709786,11.679127046939,0.0699543240395997,0.157773293294414,0.183935902091465
"CYP4F8",5.08607046339097,5.96625728256941,-0.88018681917844,0.173231452832013,0.201753399106375
"YWHAE",14.8396925138899,14.7716665909902,0.0680259228997002,0.178624899944234,0.207824934042081
"IGFBP7",13.3626821629456,13.2679175096421,0.0947646533034998,0.179438137652172,0.208560657976769
"CDC27",11.9381376470941,11.977931153695,-0.0397935066008994,0.180435828944507,0.209509074293068
"GLS2",4.38239193245421,4.3585944384002,0.0237974940540102,0.18865906053015,0.218836918301069
"ABCB6",5.03804605181552,5.16624056130132,-0.1281945094858,0.1914935988798,0.221901627646643
"MIR494",2.71762148018043,2.71762148018043,0,0.192432095949753,0.222765267700868
"PARP6",11.188927193997,11.2265732744189,-0.0376460804219008,0.194166409821377,0.224547513063237
"MIR135B",2.71762148018043,2.71762148018043,0,0.195774686890306,0.226180575134793
"PDE4A",10.2052507975355,10.3397344825244,-0.134483684988901,0.201953703280844,0.233085705588402
"CBX5",13.0863205746487,13.0383014396732,0.048019134975501,0.205731420936713,0.23720832834003
"FECH",10.9752733650408,10.8949270325437,0.0803463324971005,0.210576323513117,0.242309881248128
"ITGB2-AS1",6.08613058991481,5.94554233593843,0.140588253976381,0.210576323513117,0.242309881248128
"IFNA13",2.71762148018043,2.71762148018043,0,0.211245263496133,0.242646452550854
"PELATON",7.00925520607882,6.75635911753618,0.252896088542641,0.211289712368653,0.242646452550854
"NEUROD1",2.71762148018043,2.71762148018043,0,0.217654300351252,0.249458656366793
"TUG1",12.8600025805327,12.9120283102314,-0.0520257296987001,0.217476245361059,0.249458656366793
"MIR190A",2.71762148018043,2.71762148018043,0,0.232174021027382,0.265835795674847
"MIR147A",2.71762148018043,2.71762148018043,0,0.245963901115074,0.281345613081032
"FHOD1",10.543151387393,10.4477159428682,0.0954354445247994,0.247154920464857,0.282427773335956
"APELA",5.2932807974439,5.23594516871874,0.0573356287251592,0.247929282937464,0.28249004207535
"MIR124-3",2.71762148018043,2.71762148018043,0,0.248189429854579,0.28249004207535
"MIR539",2.71762148018043,2.71762148018043,0,0.248189429854579,0.28249004207535
"MIR6852",2.71762148018043,2.71762148018043,0,0.248189429854579,0.28249004207535
"LINC00616",2.71762148018043,2.71762148018043,0,0.249620537835905,0.283838737795659
"HMGB1",13.6380931417399,13.6506500796692,-0.0125569379293005,0.261942437557505,0.297556286210644
"FOXA2",2.71762148018043,2.71762148018043,0,0.263239396189618,0.298735259652194
"IFNA21",2.71762148018043,2.71762148018043,0,0.265645044159954,0.300873021528907
"RSL1D1",13.5563697695355,13.5897673184193,-0.0333975488837996,0.265642953181965,0.300873021528907
"MITD1",9.66494644089155,9.6135889749525,0.0513574659390503,0.267205445438357,0.302343354848308
"LAMP2",13.8422361391942,13.8046120525383,0.0376240866559012,0.267687481148622,0.302591829180747
"IL17A",2.71762148018043,2.71762148018043,0,0.273185473390553,0.308504261331349
"BRPF1",10.7486178197597,10.7640606605984,-0.0154428408387002,0.274866965047692,0.310099423385507
"ASMTL-AS1",4.33591914976793,4.43509761653341,-0.0991784667654798,0.278443628351844,0.313827471641913
"COQ10BP2",2.71762148018043,2.71762148018043,0,0.282400287742236,0.317976105241014
"RHEBP1",2.71762148018043,2.71762148018043,0,0.283883796474572,0.319334651058714
"PPP1R13L",11.3248582828161,11.3849553501385,-0.0600970673223991,0.292809659300295,0.329054129798479
"ZNF419",9.06926507416625,9.0141934955759,0.0550715785903488,0.298874879690943,0.335543073304437
"DACT3-AS1",3.96738562147199,3.93466666788474,0.0327189535872501,0.307911510705489,0.345016493531029
"HMGCL",11.1799994858483,11.0740326890567,0.1059667967916,0.307665054144059,0.345016493531029
"CD44",14.4187795686598,14.4360946631916,-0.0173150945317992,0.313798189026583,0.351271176648205
"H19",10.0349337964724,10.1446905361607,-0.109756739688301,0.315411276556584,0.352734434403241
"CYBB",11.352786352447,11.4982136903479,-0.1454273379009,0.321099903578699,0.358748244986666
"PGRMC1",13.1039328304406,13.164698754945,-0.0607659245044001,0.331980387777721,0.370545389262065
"NR2F2",12.206419884298,12.3516309954661,-0.1452111111681,0.336454689504132,0.375176264021532
"MIR375",2.71762148018043,2.71762148018043,0,0.337582338750943,0.37606998703366
"SMPD1",11.0412169966985,10.957825636624,0.0833913600745007,0.347379139053931,0.386610180819675
"MIR124-2",2.71762148018043,2.71762148018043,0,0.366192464632441,0.407155170415819
"GALNT14",7.85860370385331,7.8757755785631,-0.0171718747097893,0.367812706249885,0.408562668888359
"MIR130B",2.71762148018043,2.71762148018043,0,0.371045745127789,0.411757212831897
"ENO1",15.2921101143723,15.3041171938999,-0.0120070795276011,0.372137142261014,0.412174951995148
"LINC-ROR",2.71762148018043,2.71762148018043,0,0.372013156070052,0.412174951995148
"SELENOK",10.9453101534082,10.9880064482598,-0.0426962948516003,0.37619154876986,0.416265696479509
"ATP2B3",3.34679235706272,3.4269079662266,-0.0801156091638799,0.376962819554106,0.416719205125488
"MIR424",2.71762148018043,2.71762148018043,0,0.377348425540331,0.416745914413795
"PUM2",13.3378049378436,13.3825949612419,-0.0447900233982992,0.378002225181084,0.417068483860086
"MAP1LC3A",9.80666351323705,9.71384630256755,0.0928172106694998,0.386522825440864,0.426061967240264
"MFN1",11.583306018895,11.5743377050692,0.00896831382580032,0.390980981604177,0.430564538481009
"IL9",2.71762148018043,2.71762148018043,0,0.395728456334005,0.435376822665179
"AMFR",13.036844430727,12.9734565669461,0.0633878637808998,0.397336918979683,0.436462616820416
"MIR129-2",2.71762148018043,2.71762148018043,0,0.398229551513511,0.436462616820416
"MIR96",2.71762148018043,2.71762148018043,0,0.398229551513511,0.436462616820416
"PRKAA2",9.45656436665181,9.60063299591634,-0.144068629264531,0.39780442118497,0.436462616820416
"MIR509-1",2.71762148018043,2.71762148018043,0,0.404057134452512,0.44242913202635
"MIR140",2.71762148018043,2.71762148018043,0,0.405838739060312,0.44395831701759
"MAT1A",5.4861753027467,5.8051927104623,-0.3190174077156,0.407774024762608,0.445652559764254
"YTHDC2",11.3259125216417,11.3136801801241,0.0122323415175991,0.412142345892265,0.450000118194868
"PTPRC",11.1339898137108,10.9530014945932,0.180988319117599,0.414534818086252,0.452184148773367
"HUWE1",14.3615320112173,14.3574282339521,0.00410377726519862,0.416134352311179,0.453420457245403
"SLC1A5",12.8810488040624,12.8231580488638,0.057890755198601,0.416454695770062,0.453420457245403
"TMSB4X",15.7356332038981,15.73753282209,-0.00189961819189932,0.417416598764916,0.454038998467875
"MTHFR",10.5790563470997,10.6579988706133,-0.0789425235136001,0.420793555270748,0.457280838102896
"RIPK3",8.27989625962167,8.22825766001554,0.0516385996061306,0.429061202849721,0.465826334167353
"MIR2115",2.71762148018043,2.71762148018043,0,0.431534448160736,0.468070760798992
"IFNA7",2.71762148018043,2.71762148018043,0,0.432464908637486,0.468639135017878
"SLC11A2",12.1570600620905,12.2243371599585,-0.0672770978680006,0.434132447586851,0.470004424476657
"KAT6B",11.9510942425202,11.908957705789,0.042136536731201,0.435446756314167,0.470985093836992
"LCE2C",2.71762148018043,2.71762148018043,0,0.451610587645723,0.488010316359436
"GSTM1",6.11488467564742,4.97875650486581,1.13612817078161,0.459798324569376,0.496331618326209
"MTCH1",13.2650647911805,13.2229861702498,0.0420786209306989,0.460172159575644,0.496331618326209
"DCLK3",5.62197213661149,5.50262292730114,0.119349209310349,0.461360740980135,0.49714853677579
"MIR9-1",2.71762148018043,2.71762148018043,0,0.475826929951334,0.512258123467683
"USP20",10.922960466838,10.935608610128,-0.0126481432900007,0.477313652384938,0.513379329477456
"BRDT",3.83468392508649,3.78026675530732,0.0544171697791702,0.477921989685251,0.513554570463276
"MIR212",2.71762148018043,2.71762148018043,0,0.479021706732479,0.514257009183005
"PRDX3",13.1786341664117,13.1278624374348,0.0507717289768994,0.499577797327861,0.535826232854906
"EGLN2",8.25070666473743,8.25492578861466,-0.00421912387722934,0.503489849916359,0.539520257391787
"MIR30B",2.71762148018043,2.71762148018043,0,0.511116593920349,0.546939371834951
"SPDYA",4.96135734297437,5.02154840602401,-0.0601910630496398,0.511362222756355,0.546939371834951
"DUXAP8",4.99728292027995,4.99557467618215,0.00170824409780046,0.513880480398723,0.549123441983066
"GATA1",3.95043510243249,3.97195347477439,-0.0215183723418999,0.515337462226303,0.550170457358266
"MIR29A",2.71762148018043,2.71762148018043,0,0.519366752325274,0.553959172461647
"MIR15A",2.71762148018043,2.71762148018043,0,0.523987779725274,0.556827566841697
"MIR217",2.71762148018043,2.71762148018043,0,0.523987779725274,0.556827566841697
"MIR522",2.71762148018043,2.71762148018043,0,0.523987779725274,0.556827566841697
"MIR552",2.71762148018043,2.71762148018043,0,0.523987779725274,0.556827566841697
